id,name,nick_name,wins,losses,draws
a4dc0f2b95df4cc1,Bekzat Almakhan,The Turan Warrior,12,3,0
25433871e4eee0f4,Alberto Crane,,15,5,0
4dc496aa0cfc0d95,Harry Moskowitz,Dirty,6,12,0
5e6294b37bbef029,Stephanie Egger,,8,5,0
4bdedbdeedff7d1d,Bolaji Oki,The Zulu Warrior,10,3,0
64d47ef881a437a4,Cesar Almeida,Cesinha,7,2,0
19ffeb5e3fffd6d5,Joe Charles,The Ghetto Man,6,13,0
f14f644d41ade29f,Cody Brundage,,11,9,1
e0b74df14f52cd15,Mike Brown,,26,9,0
8bdac25ce0bb874d,Ronda Rousey,Rowdy,12,2,0
312f47c3d2f83ffa,Houston Dorr,,1,2,0
6ac9bc2953c47345,Gerald Meerschaert,GM3,37,21,0
3a46b268013afede,Kevin Holland,Trailblazer,28,15,0
da816417a579a0bd,Gavin Tucker,Guv'nor,13,3,0
69898645d600abdb,Rodolfo Bellato,Trator,13,3,1
ca28cdf526d6b6e9,Nurullo Aliev,Tajik Eagle,11,0,0
abd5fb12437eda21,Ramazan Emeev,Gorets,20,6,0
fb41432b622992a9,Lukasz Sajewski,Wookie,13,3,0
55ee431411ccf07a,Olivier Aubin-Mercier,The Canadian Gangster,11,5,0
8866c6f509c19089,Ryan Hall,The Wizard,9,2,0
71df36d6d8cf0d74,Kiichi Kunimoto,Strasser,18,7,2
78863e4a28204a6b,Justin Frazier,The Grizzly Bear,10,3,0
d76ad9a08c4408ff,Bobby Moffett,The Wolfman,13,5,0
5b2d7906aa894274,Mike Massenzio,The Master of Disaster,13,9,0
ce783bf73b5131f9,Eugene Jackson,The Wolf,15,9,1
a00ec21cfbba17b6,Yui Chul Nam,The Korean Bulldozer,18,8,1
349aaa3da11eb587,Karo Parisyan,The Heat,24,11,0
7b143a54451263d9,Paul Sass,,14,2,0
f9b200db02b488d9,Lando Vannata,Groovy,12,7,2
82d4c957649faf9b,Miguel Baeza,Caramel Thunder,10,4,0
e76d9f656ceb82ab,Aleksandra Albu,Stitch,3,2,0
207773daeb4afa7b,Devonte Smith,King Kage,11,4,0
744e098e065cfdbe,Ricardo Romero,,11,3,0
46f11d15c0134fe3,Larry Cureton,,0,2,0
a8fa0c4e95512806,Phil Johns,,30,14,1
9384e71bca6c409d,Marco Tulio,Matuto,14,2,0
81d2c551886bd5a1,Alice Pereira,Golden Girl,6,1,0
a7ddae0be8b78147,Jessamyn Duke,The Gun,3,5,0
30cd319d39ee689b,Gerry Harris,,1,4,0
f53c1f4ceeed8c08,Dustin Ortiz,,19,8,0
b6c37948cb226e8c,Benardo Sopaj,Lion King,12,3,0
0541480fbf719d86,Houston Alexander,The Assassin,17,15,1
1e4f273069fb9e85,Fares Ziam,The Smile Killer,18,4,0
404ecb2700844072,DeAnna Bennett,The Argentine Assassin,8,3,1
199eb7cf6ae90294,Naoki Inoue,,11,1,0
f1928a52590c5532,Curtis Millender,Curtious,17,5,0
f166e93d04a8c274,Diego Lopes,,27,8,0
98ec9f385cca47fc,Besam Yousef,,7,4,0
578ef12674df1e6a,Irene Aldana,,15,8,0
6f7c616b98e18c29,Claudio Silva,Hannibal,14,4,0
7facc9c45d792985,Kaan Ofli,Genghis,14,4,1
fae67903c4fe636b,Antonio Braga Neto,,9,3,0
46baf0f57edfa4df,Joey Beltran,The Mexicutioner,17,14,0
2c5f5749569eef66,Tainara Lisboa,Thai Panther,7,4,0
760a55d5b6098cbe,Carlos Candelario,The Cannon,8,3,0
eb393afdbe3293d5,Ismael Bonfim,Marreta,20,6,0
c482c8605455a213,Junior Albini,Baby,14,6,0
72c4b253d2f5ebf2,Roman Salazar,El Gallito,10,6,0
d1941565abf50b16,Jim Miller,A-10,38,19,0
32016899d0a222a3,Lee Murray,Lightning,8,2,1
1a7745388839e52b,John Maguire,The One,24,9,0
5b407acfe0ef9b76,Nick Osipczak,,6,3,0
96c336b463e0662c,Frankie Perez,,10,4,0
b39f7a6c2be17ee8,Charlie Campbell,The Cannibal,9,3,0
6d35bf94f7d30241,Amir Albazi,The Prince,17,3,0
39330403ad27c2bb,Patrick Williams,The Animal,8,6,0
93892752c5fc23ca,Jerry Bohlander,,11,4,0
2de91c2244ad7e89,Dominic Waters,Sho Nuff,9,5,0
5866fc86183a9fb8,Erick Silva,,19,9,0
882d62561063a927,Jamie Moyle,,4,3,0
aec185309b4843d0,Siyar Bahadurzada,The Great,24,8,1
938ad489fb7a1f31,Levan Makashvili,The Hornet,15,2,1
814e5233e2acf2ee,Charles Johnson,InnerG,18,8,0
7832f2f62f04178f,Tucker Lutz,Top Gun,12,4,0
0e31bfd26cc8c503,Chris Liguori,,15,10,0
0d980975001ae3d8,Shamil Gamzatov,,14,1,0
725a834930c2b5bf,Troy Mandaloniz,Rude Boy,3,2,0
7a39bbac8cc0fa70,Gasan Umalatov,Cobra,17,4,2
ffdeb4fbea09ce75,Jessica Rakoczy,The Ragin',1,5,0
3f1d23b01c552a13,Michael Graves,,6,0,1
d38e8c6ae2dfc051,Nazareno Malegarie,El Tigre,28,4,0
87f3bbf52e6c9dc9,Daniel Spohn,Dragon,15,6,0
6b56e94a59b7b134,Oban Elliott,The Welsh Gangster,12,4,0
f57a8a52ca401ed9,Nick Diaz,,26,10,0
23a16ebe733e3041,Rory Markham,,17,6,0
86dfed7cc24a9fa7,Matt Serra,The Terra,11,7,0
db5dc7cb80d7d418,Will Chope,The Kill,34,13,0
b15862fcd6ded451,Carlos Mota,Tizil,8,2,0
04b39f4e8eb59d7c,Oluwale Bamgbose,Holy War Angel,6,4,0
a54fc2d6fc224dc3,Jamie Varner,,21,11,1
319fa1bd3176bded,Johnny Rhodes,,2,1,0
2b06b6ad5db63348,Brandon Melendez,The Murderer,25,25,0
09a4447655fd4b7b,Rafael Cerqueira,The Lion,11,4,0
c933d423ebdbbbdb,John Matua,,1,4,0
3aa794cbe1e3484b,Josh Copeland,Cuddly Bear,12,4,0
1999ffb5cebc314f,Brian Camozzi,Mantis,7,5,0
3f11b5d4bd76a6d9,Damian Grabowski,The Polish Pitbull,20,5,0
b13da0b1a3aed3e7,Nick Ring,The Promise,14,4,0
70fa1c64a2c439ef,Alen Amedovski,,8,4,0
6ceff86fae4f6b3b,Jason DeLucia,,33,21,1
f748267c4ab6c127,Rhys McKee,Skeletor,14,7,1
2c010b26a3306969,Orion Cosce,Galaxy,8,2,0
b60391da771deefe,Todd Medina,El Tiburon,11,9,0
1f77fce698e80488,James Hammortree,The Sledge,6,3,0
601964f9654f911a,Tony Gravely,,23,9,0
67c1d46f4ed16f9e,Matt Schnell,Danger,17,10,0
7f1bf0c255ec8756,Azat Maksum,Qazaq,15,3,0
b60c980f79b87ce8,Bea Malecki,,4,1,0
1ddb480b601cefb1,Chance Rencountre,Black Eagle,14,4,0
78e501478a36a018,Khama Worthy,The Death Star,16,9,0
b5ea750025697880,Rex Holman,Big Dog,4,2,0
1eff7bc0f815b270,Yorgan De Castro,The Mad Titan,6,3,0
37ed1ab2f8b819f4,Brad Riddell,Quake,10,4,0
82a5152216251682,Dan Ige,100K,19,11,0
efb96bf3e9ada36f,Song Yadong,Kung Fu Kid,22,9,1
84a067c46306a737,Sam Hoger,The Alaskan Assassin,10,4,0
74fefd43f073cd2f,Joe Pardo,,4,6,0
bf12aca029bfcc47,Keith Hackney,The Giant Killer,2,2,0
0b8d512c79b4baf3,Matt Bessette,The Mangler,22,9,0
f923e012414c883e,Lauren Mueller,Princess Tiger,5,3,0
b3d21b2610dcfaeb,Emily Whitmire,Spitfire,4,5,0
9ada30894bf04e19,David Dvorak,Undertaker,20,6,0
3be16d817b36098b,DongHun Choi,,9,0,0
52b6bf4528130e86,Shem Rock,,12,2,1
396fe87b84ac2e1c,Lerone Murphy,The Miracle,17,0,1
749685d24e2cac50,Remco Pardoel,Grizzly,9,6,1
49590e0508b2c19f,David Levicki,,1,3,0
546f8599a63c29da,Robert Sanchez,Littlefury,8,2,0
36207c58e854cae5,Dashon Johnson,Flyboy,9,2,0
4e06913c91da5200,Krzysztof Jotko,,24,6,0
e93b04e308913c2e,Dooho Choi,The Korean Superboy,16,4,1
0a73acff6325c1e2,Shayilan Nuerdanbieke,Wolverine,39,12,0
2b1587a3376ab743,Ernie Verdicia,,0,1,0
36b8f265bcd1b7a4,Abus Magomedov,,28,7,1
cbd6f1abf955e628,Dave Herman,,22,6,0
c136b2a8852da5bd,Akbarh Arreola,El Caballero,23,11,1
edd02825c29028fe,Marco Polo Reyes,,8,7,0
4c88a1db5a46c6a4,Jai Herbert,Black Country Banger,13,6,1
2549d63da9c456cb,Rick Davis,The Flying Squirrel,3,1,1
f797f0c57a83353e,Trevor Smith,Hot Sauce,15,10,0
60a42bf82447c919,Jake Hadley,White Kong,11,4,0
34e552520a934063,Brad Scott,Bear,11,6,0
c7011de4765d2497,Paul Bradley,The Gentleman,23,8,0
7ea1f74cef32f906,Rashid Magomedov,Highlander,20,2,0
df1eb4354d18a906,Scott Holtzman,Hot Sauce,14,6,0
fea8acf9bfcf09ec,Simeon Thoresen,The Grin,17,6,1
c739c2995a275314,Yanal Ashmouz,Red Fox,8,2,0
b76c6268dc1d3c05,Danielle Taylor,Dynamite,9,4,0
3253b16d38ae087d,Julianna Pena,The Venezuelan Vixen,13,6,0
b6b12014698cc345,John Marsh,,8,7,0
eff47295daf721a6,Tamdan McCrory,The Barncat,14,5,0
232c582f29f8f65e,Gegard Mousasi,,42,6,2
c575ab451e3c5b1d,Mickael Lebout,Ragnar,16,7,1
28d421729451c8ca,Carlos Leal,The Lion,23,7,0
38b50fd1e1b5b656,Razak Al-Hassan,,13,5,0
b8a85389d115e35a,Jack Shore,Tank,17,3,0
d910665038efc639,Carla Esparza,Cookie Monster,20,8,0
6fc506e1099afe20,Luan Lacerda,,13,3,0
7649c4c95b824488,Josh Hendricks,,19,11,0
773f7feacf96153e,Benito Lopez,Golden Boy,10,2,0
3410cf010558dc8b,Scott Smith,Hands of Steel,18,11,0
108afe61a26bcbf4,Igor Zinoviev,Houdini,4,1,2
e741536153227386,Sean Alvarez,,4,3,0
51018a31ddf31eb2,Molly McCann,Meatball,14,8,0
94527830000ab715,Rani Yahya,,28,12,1
83c6c3e0f8bde8ee,Cory Walmsley,Hardcore,8,2,0
c0c36a5b3d5bbdd5,Mike Stumpf,,11,4,0
0b362247806341e5,JP Buys,Young Savage,9,6,0
a2b06ca02bca14c0,Harold Howard,,1,3,0
9b5b5a75523728f3,Kazushi Sakuraba,The Gracie Hunter,26,17,1
7b433309b0fd12aa,Brad Katona,Superman,16,5,0
dbc17725b887860a,Cezar Ferreira,Mutante,13,8,0
ec33146e43e58933,Xavier Foupa-Pokam,Professor X,32,22,0
2b4faacc16d66898,Eiji Mitsuoka,,18,9,2
80eacd4da0617c57,Joseph Benavidez,,28,8,0
e7e01e266a9d4342,Ronnie Lawrence,The Heat,8,2,0
9b1e3fb4f8cbd5b7,Ricky Rainey,The Sniper,12,6,0
113df4fde64735c6,Davey Grant,Dangerous,17,8,0
ebc5af72ad5a28cb,Nick Agallar,,24,6,0
d0e1b42d41dab603,Julian Marquez,The Cuban Missile Crisis,9,6,0
d3f5d33d61cd00c9,Norma Dumont,The Immortal,13,2,0
3ae10ac4df3df05c,Jesse Lennox,The Ox,14,4,0
917e53fa0adea0d3,Leonard Garcia,Bad Boy,18,13,1
f264ba50b007f39e,Victor Hugo,Striker,25,5,0
ccd1299e0345e0ce,Melvin Guillard,The Young Assassin,32,18,2
c6e6926a81adcd00,Adriano Santos,,0,1,0
8b69839f3555a67b,Martin Kampmann,The Hitman,20,7,0
37e03538c960bac6,Abdul-Kerim Edilov,,17,4,0
12e0fdc606f7e274,Luis Saldana,,16,7,1
1a54231796e24a3f,Liudvik Sholinian,Palmeyros,9,4,1
d06f8869449ba7bd,Alexander Yakovlev,Russian Thunder,24,10,1
d2036f31c035e0d1,Jose Torres,Shorty,8,1,0
2db0c114414d4f06,Karine Gevorgyan,The Princess,3,3,0
902ab9197b83d0db,Phil Davis,Mr. Wonderful,17,4,0
b7ad576b8ae115e6,Mike Rhodes,Biggie,10,5,0
1f4b04a926ef1287,Johnny Case,Hollywood,22,6,0
78d48d3874dacafd,Azunna Anyanwu,Zulu,14,5,0
c1a5d3843596df92,Thiago Perpetuo,Bodao,9,4,1
564c2f5f9eb45d67,Mike King,,5,1,0
99c7610aa74995d3,Cathal Pendred,The Punisher,17,4,1
9cfbfae5fa1fdd93,Geraldo de Freitas,Spartan,12,6,0
c9587d81e1d33925,Jerome Rivera,Renegade,10,6,0
4679a38cced7c64a,Yuri Vaulin,,0,1,0
c8136ab8aa32c974,Kalib Starnes,,17,11,1
d3f89fa685bd8420,Austin Bashi,,14,1,0
cc1a8b4b38b92c6d,Montel Jackson,Quik,15,3,0
e5c38954c006f15c,Yuki Sasaki,,25,22,2
80fa8218c99f9c58,Amanda Nunes,The Lioness,23,5,0
83825fad27ab3581,Joseph Gigliotti,Capo,7,2,0
4d8fa64202cee4c1,Jalin Turner,The Tarantula,15,9,0
08af939f41b5a57b,Beneil Dariush,,23,7,1
61fb8098ccf81c7f,Antonio Arroyo,,9,5,0
40a456a25d52ee65,Rolando Bedoya,The Machine,14,5,0
f5f6419c5f00abad,Tyler Diamond,,9,1,0
ca2efc9d7d523c43,Shawn Jordan,The Savage,19,8,0
960d6cae8879ba2b,Robert Peralta,Problems,18,8,0
4729c93ba705a3bf,Kiefer Crosbie,BDK,10,6,0
c9a94278df042f46,Alan Baudot,The Black Samourai,8,3,0
5d7bdab5e03e3216,CB Dollaway,The Doberman,17,9,0
cc351e408bbb7d43,Brandon Davis,Killer B,14,10,0
9fe85152f351e737,Mike Swick,Quick,15,6,0
70d2329a92864fdb,Sabina Mazo,Colombian Queen,9,4,0
d50382dc0565a9e1,Viviane Pereira,Sucuri,13,2,0
5aedf14771ca82d2,Wilson Reis,,23,10,0
cfaf010d5b389c09,Mike Wilkinson,The Warrior,9,4,0
813550bc53b15fb0,Yancy Medeiros,,15,8,0
8173f134396cb971,Cortavious Romious,,9,4,0
7e69a4b0961aa555,Brad Blackburn,Bad Brad,18,13,1
8349d55cdecd393a,Antonio Silva,Bigfoot,19,12,1
a53d30163304aa6e,Carlston Harris,Mocambique,19,7,0
e62b36885ecdac27,Allan Goes,,10,5,2
50a28b9f8314e008,Saidyokub Kakhramonov,,10,3,0
07797f10b9569cfc,Angel Pacheco,,7,4,0
f2f140ce7532e327,Gabriel Santos,Mosquitinho,12,2,0
81d9df19e255b8b6,Jarred Brooks,The Monkey God,13,2,0
b9d0fd83bb8a147a,Keith Jardine,The Dean of Mean,17,11,2
60884f31ead1609c,Jonathan Wiezorek,,11,2,0
f7d73e452b064bf2,Danny Henry,The Hatchet,12,4,0
b9415726dc3ec526,Rodney Wallace,Shonuff the Master,26,15,1
07a18ae55dfc3cd9,Paul Varelans,The Polar Bear,9,9,0
b6203e0492a9336c,Marnic Mann,The Sawed-Off Savage,6,3,0
2bd98ab77a8daa75,Stewart Nicoll,Kakamora,8,2,0
e56daf7725a0b5ab,Justin Edwards,Fast Eddy,9,5,0
8f382b3baa954d2a,Jessica Aguilar,Jag,20,8,0
b7c5eb7cdbac6a63,Danny Barlow,LeftHand2God,9,2,0
8f765fd5775a8873,Rinat Fakhretdinov,Gladiator,24,1,1
7cbf7c78d3b34218,Drakkar Klose,,16,3,1
b7f38813485745da,Michael Kuiper,,15,5,0
6d1bffff14897645,Santiago Ponzinibbio,Argentine Dagger,31,9,0
e26882820f9e8df5,Mike Lullo,,8,3,0
dbea8c1cb327ab3d,Igor Araujo,,25,9,0
04643fd03d9159cc,Marcus Aurelio,Maximus,22,10,0
3c6976f8182d9527,Alexander Gustafsson,The Mauler,18,8,0
bf43fed8f29e1671,Marcin Held,,23,7,0
ea3dcc417c322064,Martin Day,The Spartan,8,6,0
aa79d5399571068e,Brandon Wolff,,7,5,0
ed209f6618c82e41,Hacran Dias,Barnabe,23,6,1
e8b731feff72294b,Alexa Grasso,,16,5,1
0d7b51c9d2649a6e,Dricus Du Plessis,Stillknocks,23,3,0
46e2011d92463b7e,Oumar Sy,,12,1,0
8b260672a21d1fd6,John Cofer,The Potter,8,4,0
e2f6b2769aaedd6c,Serghei Spivac,Polar Bear,18,6,0
6b7c7460855dbbb9,Albert Duraev,,16,5,0
37d5b176d438d2a5,Karl Roberson,Baby K,9,6,0
1de9ad94de18eeaf,Nicco Montano,,5,3,0
27b164b0d1833df0,Kalindra Faria,,18,8,1
771b60ff889661c8,Mark Scanlon,,9,2,0
7279654c7674cd24,Klidson Abreu,White Bear,15,4,0
172c2135e70f87b7,Luke Barnatt,The Bigslow,13,4,0
c0ac37a4a1133da9,Marcus McGhee,The Maniac,10,2,0
140567899d98978a,Robelis Despaigne,The Big Boy,5,2,0
3c660c90d48fc80d,Tim Kennedy,,18,6,0
c4b6099f0d25f75e,Jared Rollins,J-Roc,8,4,0
0597a4528ebd1307,Chris Price,The Exorcist,19,4,0
8ef4a91ac694b7ce,Shayna Baszler,The Queen of Spades,15,11,0
4b8fb0453a596b8e,Hector Urbina,El Toro,17,10,1
22061ff217907c78,Konstantin Erokhin,,9,3,0
98f6da59d765ec94,Charlie Brenneman,The Spaniard,19,8,0
72e5e5a6edfa8223,Marcos Mariano,Dhalsim,6,6,0
830f60497fab345a,Jamie Pickett,The Night Wolf,13,11,0
7b6ce3a9460565b5,Valeri Ignatov,,1,2,0
271fe91f4ba9d2c5,Don Frye,The Predator,20,9,1
30ea504870f8597b,Josh Stansbury,The Sandman,4,8,0
7debc13b36343605,Cristian Quinonez,Problema,19,5,0
483a953b18d73bb3,Deron Winn,,7,3,0
0e21976afc92e4d1,Magnus Cedenblad,Jycken,14,5,0
260bd4cef10b033f,Ihor Potieria,Duelist,20,8,0
38ed5a2299230227,Filip Pejic,,12,2,2
36e78278a77006d4,Connor Matthews,The Controller,7,4,0
193b9d1858bc4df3,Dan Hooker,The Hangman,24,14,0
cfc3e7bb44685289,Trey Ogden,Shamurai,18,7,0
853eb0dd5c0e2149,Kai Kara-France,Don't Blink,25,12,0
d964a59c48381cb6,Danny Silva,El Puma,10,2,0
700a674c042b7a96,Cody Gibson,The Renegade,22,12,0
f9d0cae37dabfafc,Ike Villanueva,Hurricane,18,14,0
01f022fa494188e2,Josh Bryant,The Beast,15,4,0
e82d5f54daa85a7e,Joe Merritt,,7,2,0
237187ed9f419285,Jack McGlaughlin,,1,4,0
2525a853486ee670,Sirwan Kakai,Zohan,12,5,0
c41d426cc7326d1b,Yan Xiaonan,,19,5,0
9d4522df6fc49a47,Kuniyoshi Hironaka,,23,9,0
7dcf06c1967801c1,Adriano Martins,,28,9,0
da4628f173337902,Don Shainis,Shameless,12,5,0
dfae5da5676e4194,Chris Dempsey,,11,5,0
50d2f0018bcf9eef,Pat Healy,Bam Bam,34,23,0
6751eacd16bd59bc,Josh Culibao,Kuya,11,4,1
1dab0d1d81dd06db,Tra Telligman,Trauma,7,5,1
dc7927cd622676a7,Victor Altamirano,El Magnifico,12,5,0
7af33fc4435017f1,Brady Hiestand,Bam Bam,9,2,0
7413b80dbb0f8f9f,Lucas Martins,Mineiro,19,3,0
1a2bf44edb8055b6,Serhiy Sidey,,12,2,0
a6fd2173d5e2d7f0,Jason Day,Dooms,19,12,0
182f2b78582de3d8,Marcus LeVesseur,The Prospect,22,7,0
34b96d52db1d26e6,Kevin Borjas,El Gallo Negro,10,5,0
173acb3f920082b8,Roland Delorme,,9,5,0
312f7d7b2b2f7de4,Djorden Santos,Shakur,11,2,0
047a91d3d9c79b05,Collin Anglin,,8,3,0
62f7097c04311193,Niklas Stolze,Green Mask,12,6,0
b1de86d835638319,Luke Riley,,12,0,0
0577808d22dfe79c,Jon Olav Einemo,The Viking,6,3,0
eb8d8c2a95cfccb8,Victor Henry,La Mangosta,25,7,0
1497e735d9f2560a,Ange Loosa,The Last Ninja,10,5,0
5da33b8fbfa5ee95,William Knight,Knightmare,11,5,0
4ac1ecf8ce59ef23,Jason Saggo,,12,4,0
75f871836d41f90f,Justin McCully,The Insane One,11,5,2
06f0ffa6446c5b6d,Branden Lee Hinkle,The Iron Lion,17,11,0
f14cf73e51b29254,Sergei Pavlovich,,20,3,0
0e46690e55a8df75,Timmy Cuamba,Twilight,10,3,0
f4d92416da98804b,Bassil Hafez,The Habibi,9,4,1
cdadae5363b66eef,Francisco Figueiredo,Sniper,13,5,1
054defd5420a551f,Rob Kimmons,The Rosedale Reaper,25,9,0
9b74de674c355425,Paul Taylor,Relentless,11,6,1
e6c5908910cc26e4,Lavar Johnson,Big,18,10,0
d7338bcb141abd2c,Antonina Shevchenko,La Pantera,10,4,0
032cc3922d871c7f,Khabib Nurmagomedov,The Eagle,29,0,0
6bf5a7d3e081ade2,Anthony Njokuani,The Assassin,16,12,0
764342d39cdaa54a,Frank Camacho,The Crank,22,10,0
008ea710276c9606,Jeff Molina,El Jefe,11,2,0
f2b3f4ef3f780168,Nora Cornolle,,9,4,0
da6dfd09cca1d705,Wallid Ismail,,9,3,0
ebc1f40e00e0c481,Stefan Struve,Skyscraper,33,13,0
b18fb36a4aa00093,John Polakowski,Buckets of Blood,2,2,0
02e52b3a595f0786,Kevin Jordan,The Shaman,11,9,0
a9d6e047ce48ab63,Allen Crowder,Pretty Boy,10,4,0
43563a32c3f10e95,Cyrille Diabate,The Snake,19,10,1
de45aaae23dfa392,Christos Giagos,The Spartan,20,12,0
4f736494fc733095,Carlos Eduardo Rocha,Ta Danado,9,4,0
d343df8ba11f4c4e,Nina Nunes,,11,7,0
7be14eaed4c74856,Brian Kelleher,Boom,24,16,0
1d36f1ac66cf689d,Josh Shockley,,11,4,0
185fb0200a4605e6,Steve Kennedy,The Steamrolla,24,8,0
0ee783aa00e468f0,Vitor Belfort,The Phenom,26,14,0
ef7fa30364cbe7f2,Hatsu Hioki,,29,10,2
9be6020024133293,Cyril Asker,Silverback,9,4,0
0d506315895efffc,Sean Pierson,The Punisher,14,6,0
d024ed963e8bf7ea,Damien Brown,Beatdown,17,12,0
0fd5f4b838e890cc,Said Nurmagomedov,,18,5,0
c0ab242c40decc55,Ryan Bader,Darth,23,5,0
69f01b25dfabaf6b,Mads Burnell,,9,3,0
7b39035fae7268b8,Matt Van Buren,Gutter,7,6,0
4908c5ee68a50ee5,Brad Imes,Hillbilly Heartthrob,13,7,0
d8d7b24d276c8cb0,Albert Cheng,,7,4,0
7bc475b0fc2020ab,Luis Ramos,Beicao,20,10,2
bb61823f76361297,Kyle Stewart,Gunz Up,11,3,0
12585614e0ed2626,Nick Maximov,,8,2,0
601cf40c09090853,Josh Stuart,,1,4,0
e4a47b07044ddd72,Ignacio Bahamondes,La Jaula,17,6,0
a8c9d16fe2a14d72,CM Punk,,0,1,0
ff6a1f63c254127e,Albert Tumenov,Einstein,18,4,0
6fd953151d981979,JJ Aldrich,,14,7,0
c058823a2595ab09,Joey Roberts,,4,3,0
01d2ed8c502e3828,Caros Fodor,The Future,11,6,0
f40ec51dd4de47c3,Jonavin Webb,The Spyder,9,2,0
acd9513399a8b09b,Ednaldo Oliveira,Lula,17,3,1
22d1e00e1aabb7c9,Mike Whitehead,,27,8,0
637bd06c32219f0b,Jacob Kilburn,The Killer,8,4,0
35faad160d346839,Mizuto Hirota,Pugnus,18,10,2
1ccf4e7caff270df,Dan Henderson,Hendo,32,15,0
59c438c81fbf3ece,Tereza Bleda,,7,2,0
fea79f9bc8c68769,Marlon Moraes,Magic,23,10,1
6d4b63c767106d3a,Vicente Luque,The Silent Assassin,23,12,1
8c3f3c43c8ceb778,Justin Levens,The Executioner,10,7,0
a09ed60aa67a3f67,Farid Basharat,Ferocious,15,0,0
6546af7ab545b90c,Darren Uyenoyama,BC,10,6,0
3351aa64aa83c4d9,Cory McKenna,Poppins,8,4,0
8355922d564b152c,Nate Diaz,,22,13,0
c295de4e10acd4c9,Isaac Vallie-Flagg,,16,7,1
94426bb170c88115,Sodiq Yusuff,Super,13,5,0
3f24c96753dbd9f9,Scott Bessac,,4,6,0
1ebe20ebbfa15e29,Zhang Weili,Magnum,26,4,0
f2925e6db404bf1d,Robbie Lawler,Ruthless,30,16,0
21f2974fd08085e3,Saeed Hosseini,,0,1,0
234f3767ff0e5701,Kendall Grove,Da Spyder,23,17,0
2aa49b3766a59bcd,Jordan Mein,Young Gun,31,12,0
93b2b7caa457cbea,James Llontop,Goku,14,5,0
c051c2e12d692b8a,Jesus Aguilar,,12,4,0
2dc1bc1a02961656,Manny Bermudez,The Bermudez Triangle,14,2,0
73a78713bd899f4c,Allen Frye Jr.,,6,1,0
d3de4a24f7eefac8,Doug Evans,,13,10,0
3c48019bc387b80c,Billy Miles,The Kid,2,2,0
2997e7fe3c9d3d4a,Wang Cong,The Joker,9,1,0
f72465a784c1b084,Jessica Eye,Evil,15,11,0
a52bc1e62cf0b7c6,Melsik Baghdasaryan,The Gun,8,3,0
045f25b3a4c08e81,Jack Marshman,The Hammer,23,10,0
fb37795db81f93f3,Bogdan Grad,The Unleashed,15,4,0
025f0b1b58fbad01,Darko Stosic,,13,4,0
5b86d491d63890c5,Ludovit Klein,Mr. Highlight,24,5,1
23a6e307077c6ccc,Enrique Marin,Wasabi,10,4,0
ba15006c804a8de0,Guilherme Pat,Kong,6,0,0
5537efc6e496dd84,Aaron Pico,,13,5,0
330ec26453c44a59,Mike Nickels,,9,5,0
8f0d576beba1cfcd,Matt Dwyer,,9,4,0
ea7e5bc78d9de658,Makhmud Muradov,,26,8,0
5140122c3eecd307,Daichi Abe,,6,2,0
d43a048a880efdff,Chris Leben,The Crippler,22,11,0
399afbabc02376b5,Tom Aspinall,,15,3,0
7c9c6a884be167fe,Jin Soo Son,,9,4,0
c96e2ae6021144a1,Damacio Page,The Angel of Death,19,10,0
3956bdc8ab2e54b3,John Gunther,The Machine,5,1,0
132f860d02953f4c,Goran Reljic,,15,8,0
ed73c85164a5f5a4,Paul Creighton,,3,1,0
365fee2da473b177,Anthony Johnson,Rumble,22,6,0
9fa568ad2bf2cb0b,Justin Scoggins,,11,5,0
9ab9912e0f8fa6d6,Cory Hendricks,,3,1,0
37b1696e6d115957,Rolando Delgado,Roli,11,6,1
472f6f6e6d962f40,Barb Honchak,Little Warrior,10,4,0
85073dbd1be65ed9,Greg Hardy,Prince of War,7,5,0
242d36d241b43c12,Kron Gracie,,5,3,0
ce47f49e5c386a9c,Kit Cope,Havoc,6,7,0
326f94d6cfb1bf25,Ben Sosoli,Combat Wombat,7,3,0
b0d6a1d8ac3d563d,Max Griffin,Pain,20,12,0
83a477a7dba1ca58,Clay Harvison,Bushwacker,13,6,0
9deff9e3e8d94d47,Josh Samman,Anqa,13,4,0
71002dbc1743b9a7,Felipe Arantes,Sertanejo,18,10,1
ac026518a9b4dc0f,Jordan Leavitt,The Monkey King,13,3,0
539ed332b3078821,Sarah Moras,Cheesecake,6,8,0
9edf2c9082cc2cd8,Blood Diamond,,3,3,0
84ff027394f7e470,Gregor Gillespie,The Gift,14,1,0
18aecaf50f52e4c3,Phillip Miller,,16,0,0
8cad40a75e5c97f5,Eddie Gordon,Truck,8,4,0
a26198ba5093147e,TJ Grant,,21,5,0
2f3f12002564bb55,Steve Bruno,Hollywood,15,6,0
eee7dafac7d672b5,Brian Melancon,,7,3,0
fa8b9e6b0c2269f8,Jason Dent,Dynamite,22,13,0
c3ea8deeba00462b,Pete Spratt,The Secret Weapon,25,23,0
25af5e832f17b474,Jesus Pinedo,El Mudo,16,5,1
3d074044a33825e7,Ramiz Brahimaj,,13,6,0
44bc27bfa76dcd9e,Renee Forte,,8,4,0
30cad5a751adcb48,Alibi Idiris,,12,1,0
4e6738062d469256,Sedriques Dumas,The Reaper,10,4,0
e5bda12faabfc850,Luis Henrique,KLB,10,5,0
